"jobResultsTitle"	"jobResultsSalary"	"jobResultsLoc"	"jobResultsType"	"jobpositionlink"	"location_salary"	"job_type"	"posted_date"	"last_view"	"skills"	"location"	"industry"	"start_date"	"rate"	"recruiter"	"contact"	"ref"	"posted_date"	"permalink"	"category"
"SEN KS2 Teacher Required"	"GBP"	"Sevenoaks, Kent"	"Permanent"	"SEN KS2 Teacher Required"	"Sevenoaks, Kent - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"Job Description Are you pupil focused?Do you want to make a difference?Do you want to work in a well resourced and supportive school?I am currently working with a Secondary SEN provision expanding their team in incorporate Primary SEN. The provision is for KS2 pupils with a primary diagnosis of ASC. You DO NOT need experience in an SEN setting or with ASC. If you are a great teacher with a passion for teaching then the school would like to see you!A progressive school they encourage out of the classroom learning and experiences and staff are given the freedom to develop. Pupils will also benefit from art therapy and counselling. Most teachers at the school have joined from mainstream settings and this post is suitable for those who may wish to develop their ASC practice.Ideal candidates will have:A passion for teaching and learning;The ability to work independently and as a key motivator and inspirational leader for the class team;A commitment to multi-agency workingAble to demonstrate belief in the school culture and ethosFlexible, creative, enthusiastic and energetic.Experience in teaching children and young people with special educational needs would be desirable but is not essential.letter to the details below. If you are interested in working on a supply or a part-time basis then please ensure that this is clearly shown when you send in your CV and cover letter (stating days/number of hours available) All applicants will require the appropriate qualifications and training for this role. Please see teachingpersonnel.com/faqs for details.All pay rates quoted will be inclusive of 12.07% statutory holiday pay.Teaching Personnel is committed to safeguarding and promoting the welfare of children. All candidates must undertake or have undertaken a valid enhanced Disclosure and Barring Service (DBS) check. Full assistance provided.For details of our privacy policy, please see teachingpersonnel.com/privacy -notice "	"Sevenoaks, Kent, UK"	"Education"	NA	"GBP"	"Broadbean_UK_Organic"	"Broadbean_UK_Organic"	"JSB0DFD9AA/596972323"	"07/12/2018 09:09:24"	"http://www.jobserve.com/Gl2ow"	NA
"Business Studies Teacher"	"120 - 140 p/d GBP"	"Runcorn, Cheshire"	"Unspecified"	"Business Studies Teacher"	"Runcorn, Cheshire - 120 - 140 p/d GBP"	"Unspecified"	"Posted: Monday, 3 December 2018"	""	" Do you have a background or understanding in/business?  Do you strive to get the best out of your classroom? Are you ready to steer the department to the next level?  The role  We are working on behalf of a school based in the Halton area to appoint the next member of their Business Studies team. Their brand new department who have unrivalled resources for a school of their capacity, require an enthusiastic and energetic Teacher who can take the next generation of students to the next level.  The school  With a huge student body and an ever growing population this academy, in the heart of Halton, specialises in a number of subjects with a powerful emphasis on allowing teachers to develop, create and enhance their own individual styles. The spine of their academic specialisms is supplemented with a variety creative disciplines.  The Candidate  Fully Qualified TeacherExperience Teaching Business StudiesNQT's Welcome to apply!Enthusiasm The Perks  Potential to go permanentGreat rate of payWonderful schoolSupportive FacultyRandstad Education is the UK market leader in education recruitment. We have been helping teachers and support staff to find temporary and permanent education jobs for nearly twenty years. Working with over 2,500 schools each week we can find the right match for your skills. We are proud to support a diverse portfolio of schools and academies within the Greater Manchester area. These schools range in size, catchment, religious background and ethos. We understand that every school and child is different so we carefully match our staff with the schools and children to which they work best. Randstad Education is committed to safeguarding and promoting the welfare of children and requires all applicants to share this commitment. All applicants will be subject to an enhanced DBS check. "	"Runcorn, Cheshire, UK"	"Education"	NA	"120 - 140 p/d GBP"	"Randstad Education Limited"	"Randstad Education Limited"	"JS3561_36748132/592833841"	"03/12/2018 13:14:59"	"http://www.jobserve.com/GlPHt"	NA
"Food Technology &Textiles Teacher - January -Permanent - Newham"	"GBP"	"Newham, London"	"Permanent"	"Food Technology &Textiles Teacher - January -Permanent - Newham"	"Newham, London - GBP"	"Permanent"	"Posted: Sunday, 9 December 2018"	""	"Job Description Food Technology and Textiles Teacher - January - Permanent Job - NewhamA qualified Food Technology and Textiles Teacher is required for a well established secondary school in Newham to fill a vacant post. Beginning in January, this is an excellent opportunity for a talented Food Technology and Textiles Teacher who is interested in working in a good school. Food Technology and Textiles TeacherKS3 - KS4 Good school (OFSTED)Well respected and well resourced departmentEffective and supportive leadership teamPermanent job January start Are you a qualified Food Technology and Textiles Teacher looking to join a strong, successful, and supportive Technology department in a great school? Are you a dynamic and ambitious Food Technology Teacher with a genuine passion for teaching and learning?This successful secondary school has achieved and maintained excellent results across all subjects. The timetable includes KS3 Textiles. The school is uniquely student focused and results oriented, as evidenced by its sterling reputation. The students at this school are very academically minded and hard working. An ideal candidate would have excellent subject knowledge and be able to engage and challenge students of all abilities across KS3 and KS4.Your timetable would consist of KS3 - KS4 Food Technology and Textiles. This good school is easily accessible via the London Underground and a number of bus routes.Interviews will be arranged throughout November. Apply today or miss your chance! "	"Newham, London, UK"	"Education"	NA	"GBP"	"Academics Ltd"	"Academics Ltd"	"JS2B7E50FE/600698857"	"09/12/2018 13:02:23"	"http://www.jobserve.com/GmT24"	NA
"Full Time English Teacher required"	"GBP"	"Guildford, Surrey"	"Permanent"	"Full Time English Teacher required"	"Guildford, Surrey - GBP"	"Permanent"	"Posted: Sunday, 9 December 2018"	""	"Job Description We are currently recruiting for a Fully Qualified English Teacher to work in an SEN School based in Guildford.A new exciting career opportunity open to both mainstream and SEN Teachers who have previous experience of working with Primary and Secondary. The school are looking for a Fully Qualified Teacher to work with both primary and secondary student with a total of up to 8 pupils per class.The school caters for students who have statements of special educational needs and/or Education, Health and Care plans with SEMH (social, emotional and mental health) as their primary identified need, though the majority of students have additional special educational needs such as autistic spectrum conditions, speech, language and communication difficulties, ADHD, opposition defiance, medical conditions and attachment disorders.It will involve working on a 1:1 basis as well as general classroom support with children who have Special Educational Needs therefore, we need candidates who have specific experience of providing 1:1 support for SEN pupils - promoting their overall development.Key Skills:-Excellent communicationOrganisationTeam workingPatiencePositive, enthusiastic worker as well as taking pride in your job role.Enjoys a challengeShould you require any additional information regarding SEN or indeed to apply for one of the positions we have available, please contact your SEN specialist Rachel Dickson on or All applicants will require the appropriate qualifications and training for this role. Please see teachingpersonnel.com/faqs for details.All pay rates quoted will be inclusive of 12.07% statutory holiday pay.Teaching Personnel is committed to safeguarding and promoting the welfare of children. All candidates must undertake or have undertaken a valid enhanced Disclosure and Barring Service (DBS) check. Full assistance provided.For details of our privacy policy, please see teachingpersonnel.com/privacy -notice "	"Guildford, Surrey, UK"	"Education"	NA	"GBP"	"Teaching Personnel"	"Teaching Personnel"	"JS7D6ADCD5/591737256"	"09/12/2018 13:02:35"	"http://www.jobserve.com/GmT28"	NA
"TLG Reading Classroom Teacher"	"GBP"	"Reading, Oxfordshire"	"Permanent"	"TLG Reading Classroom Teacher"	"Reading, Oxfordshire - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"Working as part of the TLG centre team in Reading, the Classroom Teacher post provides a unique opportunity to support young people experiencing educational crisis.TLG Reading is a centre for alternative education provision delivering tailored social and educational interventions for young people. Working in partnership with The Gate church, the Classroom Teacher will play an integral role in enabling young people to get their lives back on track, through delivering innovative programmes and working with the Centre Manager to ensure that the education centre achieves success.The role involves leading the planning and delivery of lessons, delivering high quality lessons, leading sessions as timetabled and providing one-to-one support as appropriate to bring excellence to the young people's learning experience. The individual will also act as a link between TLG's students, their families and the church community.We are looking to recruit an individual with a strong and vibrant Christian faith. TLG is committed to safeguarding and promoting the welfare of children and young people and expects all staff including volunteers to share this commitment. The successful applicant will be required to undertake a DBS check. Hours: 37.5 (term-time only)Closing Date: 5pm, Monday 7th January 2019Interview Date: Tuesday 14th January 2019 "	"Reading, Oxfordshire, UK"	"Education"	NA	"GBP"	"Transforming Lives for Good (TLG)"	"Transforming Lives for Good (TLG)"	"JS606778/598785016"	"07/12/2018 09:08:43"	"http://www.jobserve.com/Gl2oK"	NA
"English and Media Teacher"	"GBP"	"London"	"Permanent"	"English and Media Teacher"	"London - GBP"	"Permanent"	"Posted: Sunday, 9 December 2018"	""	"Job Description English and Media Teacher I am working with a good school based in Lambeth that is looking appoint an English and Media teacher. The position starts January 2019 and is a full time position, 5 days a week. The position would be via the agency to begin with, however, there is a full time permanent role available from September for a suitable candidate.The position will involve teaching both KS3 and KS4 English and Media. The school has a strong English department and they are looking for an English teacher who would be happy to take on a timetable involving 6 media lessons alongside English.The school really appreciates the value of high literacy skills and has excellent facilities in both its library and in classrooms.The English department offers a variety of extracurricular activities including theatre trips, guest poets and authors, a literature festival, poetry slam, debating club and spelling club. If you would like to become part of a vibrant and exciting department then look no further.The school are only considering applications from candidates that have the right to work in the UK, hold a PGCE or equivalent qualification and hold a subject relevant degree.If you would like to be considered for this opportunity in education and training as an English and Media teacher then please email an up to date copy of your CV over to Oliver at Reeson Education as soon as possible.The SchoolThis is a large mixed academy based in the London borough of Lambeth. The school is part of a large academy chain and has the backing of considerable resources, allowing it to provide excellent opportunities for CPD and avenues of progression for staff. The school was recently inspected by Ofsted in December 2017 and continues to maintain a Good rating. This is a solid school with a good academic rating and is well respected in the local community.Company Information:REESON Education is London's premier recruitment agency. Established in 2006 by experienced teachers, education professionals and recruitment specialists, we have built our business and reputation on the cores values of honesty, integrity and excellence. We work exclusively with a number of London's best secondary schools across all areas of London, offer highly competitive rates of pay and an unmatched personal service.REESON Education will try to respond to all applications within three working days. However due to the volume of applications we receive we are sometimes unable to respond to individual candidates. If we have not contacted you within three working days your application has been unsuccessful and your details have not been retained. Please apply for any other vacancies we advertise in future that you think you may be suitable for. "	"London, UK"	"Media"	NA	"GBP"	"Reeson Education"	"Reeson Education"	"JSB286A1BE/590808310"	"09/12/2018 09:13:24"	"http://www.jobserve.com/GmRUe"	NA
"Design and Technology Teacher"	"GBP"	"Kingston, Sussex"	"Permanent"	"Design and Technology Teacher"	"Kingston, Sussex - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"Job Description Design and Technology Teacher needed in Outstanding Academy.The Head Teacher of an Outstanding Secondary Academy seeks a Design and Technology Teacher to join their team from January 2019. This opportunity will initially be a long term temporary post but there may be potential of permanent contract offer to the right candidate.To be considered for this post you will be qualified and experienced to teach various elements of Technology to GCSE level, specialisms in Resistant Materials and Product Design will be favourable. You will set high expectations of yourself and of your pupils. If successful you will benefit from:Pay rates of £130-£160 per dayWorking in an Outstanding schoolSuperb machinery and facilitiesSupportive team and SLTOutstanding CPDPlease apply below if you are interested in post.All applicants will require the appropriate qualifications and training for this role. Please see teachingpersonnel.com/faqs for details.All pay rates quoted will be inclusive of 12.07% statutory holiday pay.Teaching Personnel is committed to safeguarding and promoting the welfare of children. All candidates must undertake or have undertaken a valid enhanced Disclosure and Barring Service (DBS) check. Full assistance provided.For details of our privacy policy, please see teachingpersonnel.com/privacy -notice "	"Kingston, Sussex, UK"	"Education"	NA	"GBP"	"Teaching Personnel"	"Teaching Personnel"	"JS29CFEE1F/599178642"	"07/12/2018 07:02:37"	"http://www.jobserve.com/Gl2EX"	NA
"Primary Day to Day Supply Teacher Required for Merton"	"GBP"	"Lambeth, London"	"Permanent"	"Primary Day to Day Supply Teacher Required for Merton"	"Lambeth, London - GBP"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	"Job Description Are you an experienced Primary Teacher? Do you hold qualified teacher status? Would you like to work on a flexible basis in the boroughs of Wandsworth and Merton?Due to popular demand I am currently recruiting experienced Primary teachers to work on a supply basis in the boroughs of Merton and Wandsworth. We have regular work in a range of schools in the boroughs across the Key Stages in 'Good' & 'Outstanding' schools.Academics offerGood pay ratesRegular workProactive & friendly consultantsA good range of schools to work inDecember 2018/January 2019EYFS/KS1/KS2Regular work will be offered to reliable, hard working class teachers who can deliver engaging exciting lessons. You will need to have good interpersonal skills and the ability to quickly establish good working relationships with staff and pupils.Registrations will be arranged straight away and we have work across the Primary Key Stages to start straight away. "	"Lambeth, London, UK"	"Education"	NA	"GBP"	"Academics Ltd"	"Academics Ltd"	"JS8961B464/595190858"	"05/12/2018 12:58:35"	"http://www.jobserve.com/GlnKo"	NA
"Teacher in SEN and Behaviour"	"GBP"	"Dorset"	"Permanent"	"Teacher in SEN and Behaviour"	"Dorset - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"Job Description Teaching Personnel are currently recruiting motivated and diverse Teachers, Teaching Assistants, and Cover Supervisors to work in our SEN schools in the Dorset region. From Bridport to Bournemouth, our schools all over Dorset cater for any of your teaching requirements or aspirations. There are positions for classroom staff and one to one teaching outside of the classroom if thats what suits you best. As a member of staff in these educational environments you will required to be very engaging and reliable. Work is set by class teachers and supporting teaching assistants will be supporting pupils with tasks set. Successful Candidates will need to be consistently positive and professional in the role which can be challenging at times. Personal Skills, abilities and experience will be used to place you in the most appropriate and suitable school for you.Pay Rates for these positions range from; £9ph for Teaching Assistants, £100 - £130 per day for Teachers & £60 - £80 per day for Cover Supervisors.Working Hours on average start at 08:00-08:30am and finish at 3:30-4:00pm, subject to school and role.Experience working in a school or SEN school IS NOT required. We also think outside the box, so if you have experience in youth work, one to one tutoring, sports coaching, Custodial Service and Residential Care don't hesitate to get in touch. We have Full time, Part time and ad-hoc hours available. Locations, distances and hours of work are found in accordance to your preferences!All applicants will require the appropriate qualifications and training for this role. Please see teachingpersonnel.com/faqs for details.All pay rates quoted will be inclusive of 12.07% statutory holiday pay.Teaching Personnel is committed to safeguarding and promoting the welfare of children. All candidates must undertake or have undertaken a valid enhanced Disclosure and Barring Service (DBS) check. Full assistance provided.For details of our privacy policy, please see teachingpersonnel.com/privacy -notice "	"Dorset, UK"	"Education"	NA	"GBP"	"Teaching Personnel"	"Teaching Personnel"	"JSBF8466DE/598091853"	"07/12/2018 07:06:02"	"http://www.jobserve.com/Gl2Il"	NA
"Supply Teachers - Coventry & Warwickshire"	"GBP"	"Coventry, Warwickshire"	"Permanent"	"Supply Teachers - Coventry & Warwickshire"	"Coventry, Warwickshire - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"Job Description Supply Teacher Coventry & Warwickshire Day to day and long term assignments EYFS, KS1 & KS2 £95 - £155 based on experience Aspire People are recruiting for passionate and enthusiastic supply teacher's for primary schools across Coventry and Warwickshire for day to day and long term assignments. Aspire People are working with various schools in the local area whom we support for day to day and long term assignments for support across EYFS, KS1 & KS2 and we urgently require more staff to support the influx of supply work we get daily. We also offer £250 for any referral's - so if you know someone who would be suitable or who is currently looking for work at the moment we would love to hear from you. Please contact Shaniece Blakemore on for more information Aspire People Limited provides services as an Education Agency and an Education Employment Business. Aspire People is committed to safeguarding and promoting the welfare of pupils and expects every candidate to share this commitment. Placements are subject, to appropriate Child Protection screening, including checks with former employers and the Disclosure and Barring Checks. "	"Coventry, Warwickshire, UK"	"Education"	NA	"GBP"	"Aspire People Limited"	"Aspire People Limited"	"JSF73975A4/596972317"	"07/12/2018 09:08:13"	"http://www.jobserve.com/Gl2np"	NA
"Year 3&Year 5 Teacher-West Hampstead- Camden-Immediate/Jan 2019"	"663.00 - 48244.00 Annual 00 GBP"	"London"	"Unspecified"	"Year 3&Year 5 Teacher-West Hampstead- Camden-Immediate/Jan 2019"	"London - 663.00 - 48244.00 Annual 00 GBP"	"Unspecified"	"Posted: Wednesday, 5 December 2018"	""	"Year 3/Year 5 Teacher - KS2-Primary School in West Hampstead- Immediate start/January 2019 There is an exciting opportunity at an 'Outstanding', Primary School in the London borough of Camden, to begin as soon as possible, as well as in January 2019. This primary school has excellent transport links, tubes, buses; minutes walk away from West Hampstead stations/Kilburn High Road station and just one bus away from Central London! The Head Teacher of this friendly school are searching for a Year 3 or Year 5, teacher dependent on the suitability of the candidate. There are ample opportunities at this school for TLR and further responsibilities. The Teacher will be appointed on a Long Term/Permanent contract and will be offered plentiful CPD opportunities. This opportunity is suitable for Newly Qualified Teachers (NQT's) and those with more experience (QTS). Inclusion is at the heart of everything they do at this school. They strongly believe that their role is to provide a warm, friendly, safe place for children, no matter what their starting points in life are. At this school, the children develop a love of learning, create long lasting relationships, discover and celebrate their hidden talents, and express their individuality.  Year 3/Year 5 TeacherKey Stage 2 TeacherImmediately/January 2019Long Term/Permanent Contract 3 form entryExperienced TeachersNQTs welcomeRated 'Outstanding schoolLocation: West Hampstead/Kilburn-Borough: Camden TownMPS/UPS inner LondonThis Primary school have been commended by OFSTED for their established senior leadership team and excellent behaviour within the school. Planning for lessons will be shared between the teachers to combine ideas and reduce work-load. The Head Teacher allows all teachers to have creative freedom with their lessons. The successful teacher should offer engaging and forward-thinking lessons with the help of their teaching assistant in class. The ideal teacher will be carefully selected and should hold specialist subject interests, intellect and ambition to develop as a teacher. The Primary school in West Hampstead promises to offer a wide variety of training courses to ensure a continuing advancement in teacher's capability. The successful teacher will become a part of a warm, welcoming environment, with an enthusiastic, motivated and knowledgeable team. If you would like to apply for this position, please submit your CV ASAP. OR, alternatively send an updated version of your CV to:  Interviews will commence shortly for this role. "	"London, UK"	"Education"	NA	"663.00 - 48244.00 Annual 00 GBP"	"SERVOCA EDUCATION RESOURCING"	"SERVOCA EDUCATION RESOURCING"	"JS3561_36508121/596906877"	"05/12/2018 14:30:13"	"http://www.jobserve.com/GloAw"	NA
"Recruitment Consultant - Education"	"GBP"	"Birmingham"	"Permanent"	"Recruitment Consultant - Education"	"Birmingham - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"Job Description Our client are an well-established teacher training and recruitment consultancy. They are looking for someone who has excellent industry knowledge and wants to be part of an ambitious education business. This is an incredibly exciting opportunity for established consultants who wants a new challenge!Are you an forward thinking individual with experience within the Education Recruitment sector? Do you want to join a team filled with thriving and exciting people? Do you want to earn a life changing salary?The successful person will have -Self-motivationA diligent and robust recruitment practiseAbility to partner with candidates and clientsAdditionally, you may have experience of -A full 360 experience within recruitmentAbility to grow a cold deskA desire to solution find and forward thinkOur client is offering you -£100k package on offerUncapped earningsPromotional pathways for growth and developmentSupportive leadership team"	"Birmingham, UK"	"Education"	NA	"GBP"	"Harrison Sands"	"Harrison Sands"	"JS148DE1FF/581961054"	"07/12/2018 09:08:28"	"http://www.jobserve.com/Gl2n2"	NA
"Innovation Leader Drama/Performing Arts"	"3.00 Annual GBP"	"Southwark, London"	"Permanent"	"Innovation Leader Drama/Performing Arts"	"Southwark, London - 3.00 Annual GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"We are looking for a talented, qualified drama teacher who is a highly motivated middle leader and seeking a leadership post within supportive, yet challenging, academy that can offer a future Pathway to senior leadership. As Innovation Leader for Performing Arts/Drama, you will be a passionate practitioner who can lead the Department and help drive Harris Boys' Academy East Dulwich towards excellence. Our Innovation Leaders are highly regarded within the academy and specialists within their field, but also hold whole school responsibilities working collaboratively with departments across the academy. At Harris Boys' Academy East Dulwich, our Innovation Leaders hold similar responsibilities to a Lead Practitioner so would suit existing Lead Practitioners, or potentially, an aspiring lead practitioner. This is a fantastic opportunity to lead an established and successful department at a thriving academy where you will have excellent opportunities to engage in academy improvement and professional development activities across the wider Harris Federation. The successful applicant will be resilient, creative and a dynamic practitioner, and must hold QTS (or equivalent) and a relevant degree. You will be fully supported through a comprehensive Induction Programme both within and across the Harris Federation. Leaders with the Harris Federation receive a generous benefits package, including performance and loyalty bonus, pension scheme (TPS), Harris wellbeing cash plan and additional Harris benefits. About Harris Boys' Academy East Dulwich: Harris Boys' Academy East Dulwich opened in September 2009 and is judged Outstanding by Ofsted. Our vision is clear: nothing is impossible and everything is possible, irrespective of personal characteristics or background. Every problem has a solution. We believe we are more robust, resilient and determined as a team than as a group of individuals. We support, challenge and hold each other to account at all levels within the academy to ensure that our students achieve their potential, are motivated, engaged and fully prepared for life beyond our academy. The academy's specialisms are Enterprise and Sport with a 'can-do' ethos of always improving upon your personal best. We have now reached our full capacity of 750 students across Years 7 to 11 and we work in partnership with Harris Federation Post 16. In 2017, we achieved a Progress 8 score of +0.73, which places us in the top 6% of schools nationally. Why work at Harris Boys' Academy East Dulwich? The number seven boys' comprehensive school for student progress, which has been in the top 6% for student progress every year for the past five years Judged 'Outstanding' by Ofsted, we combine the traditional values of discipline, respect and good behaviour with contemporary best practice in teaching, learning and technology A superb group of students, teachers and support staff, led by an exceptionally experienced and supportive leadership team Excellent opportunities for personal and professional development Generous Harris rewards and benefits For a full job description and person specification, please download the Job Pack at our website via the button below.  For more information, or to arrange a visit or a confidential discussion with the Principal, please contact the academy on . Please note: academies may hold interviews as and when applications are received, and this job may be withdrawn at any point without notice. You will still be able to add information until the closing date, but you will not be able to submit your application. With this in mind, you are encouraged to apply as early as possible. Harris academies are committed to safeguarding and promoting the welfare of children and expect all staff and volunteers to share this commitment. All offers of employment are subject to an Enhanced DBS check, and where applicable, a prohibition from teaching check will be completed for all applicants. In line with our commitments to safeguarding, the Harris Federation uses preferred agencies and is unable to work with any agencies where Terms of Business have not been agreed by both parties prior to an engagement. "	"Southwark, London, UK"	"Education"	NA	"3.00 Annual GBP"	"HARRIS BOYS ACADEMY EAST DULWICH"	"HARRIS BOYS ACADEMY EAST DULWICH"	"JS3573_6822534/599154263"	"07/12/2018 07:06:09"	"http://www.jobserve.com/Gl2Ix"	NA
"Director of Learning Business"	"Leadership Scale (Outer London) GBP"	"South Croydon, Surrey"	"Permanent"	"Director of Learning Business"	"South Croydon, Surrey - Leadership Scale (Outer London) GBP"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"We are seeking an exceptional, experienced and enthusiastic qualified teacher for a senior middle leadership role as Director of Learning (Business). Your opportunity The successful candidate will take responsibility for a strong and successful Business Department, providing vision, leadership and direction, and be a member of the Academy's middle leadership team. This is an excellent opportunity for an ambitious professional to join our team of committed staff who 'share a common sense of purpose and high expectations of what students can achieve' (Ofsted).  We can offer you the opportunity to advance your career within a supportive academy environment. You will be part of a Federation established in developing practitioners and nurturing excellent future leaders, with unrivalled opportunities for progression; whatever your aspirations as a teacher, middle or senior leader, our Teaching School Alliance provides a range of bespoke courses and qualifications, including our Aspiring Leaders NPQML and NPQSL programmes to help you achieve your ambitions more quickly.  What we are looking for: We look for talented individuals who want to be a part of transforming education in London, and helping create exceptional places of learning. We are looking for: A dynamic and outstanding teacher, holding QTS (or equivalent) and a relevant undergraduate degree The ability to teach the Business curriculum at Key Stages 3, 4 and 5 An ambitious person with high expectations for yourself and your students Please download the job pack for a full job description and person specification. Harris Benefits As part of the Harris Federation, we can offer you a range of benefits, including: Access to a diverse network of phase and subject specialist groups Support and mentoring from some of the best leaders in education A performance and loyalty bonus Pension scheme (TPS) and access to our Harris Wellbeing Cash Plan, covering a range of health and wellbeing benefits The opportunity to work with our amazing students!About Harris Academy Purley Harris Academy Purley is an oversubscribed 11-19 co-educational academy with currently 1050 students on roll, situated on the Croydon/Surrey border. Open since September 2009, we are judged Outstanding by Ofsted, and moved into a state-of-the-art new building in September 2012.  We are a happy, hard-working and highly ambitious community in which students and staff treat on another with care and respect, combining traditional values of discipline and good manners with contemporary best practice in teaching and technology. The academy's leadership team and staff share an expectation that each and every student who joins Harris Academy Purley achieves his or her \"personal best\". With an emphasis on Enterprise, the academy strives each and every day to create a culture and ethos which promotes curiosity, initiative and leadership in all our young people. Why work at Harris Academy Purley? \"This is an outstanding academy. High quality teaching promotes learning and enjoyment for all students.\" - Ofsted  The opportunity to be part of an oversubscribed, 'Outstanding'-rated academy A superb, modern working environment with state-of-the-art facilities A happy, hard-working and highly ambitious community in which students and staff treat one another with care and respect Generous Harris benefits and rewards package  Harris academies are committed to safeguarding and promoting the welfare of children and expect all staff and volunteers to share this commitment. All offers of employment are subject to an Enhanced DBS check, and where applicable, a prohibition from teaching check will be completed for all applicants. In line with our commitments to safeguarding, the Harris Federation uses preferred agencies and is unable to work with any agencies where Terms of Business have not been agreed by both parties prior to an engagement. "	"South Croydon, Surrey, UK"	"Education"	NA	"Leadership Scale (Outer London) GBP"	"HARRIS ACADEMY PURLEY"	"HARRIS ACADEMY PURLEY"	"JS3573_6818740/592930165"	"03/12/2018 12:09:41"	"http://www.jobserve.com/GlOXX"	"Graduate"
"Teachers required - supporting young people within care system"	"GBP"	"Tower Hamlets, London"	"Permanent"	"Teachers required - supporting young people within care system"	"Tower Hamlets, London - GBP"	"Permanent"	"Posted: Saturday, 8 December 2018"	""	"Job Description Experienced Teachers Required - Working with young people within the care systemAre you an experienced primary, secondary or SEN teacher seeking a new challenge away from classroom teaching?Would you be interested in a role working with young people within the care system?Are you looking for a role that is 3 - 5 days per week?* Non teaching role* Role working with young people within the care system* East London based* January start* Flexible working days* Long term supplyMy client, an East London based organisation that work with young people within the care system are looking for two experienced teachers to join the team from January.This may be the ideal role if you are an experienced teacher with varied experienced and are looking to get away from classroom teaching.The main duties of this role will be to visit schools, liaise with Head teachers, social workers and external agencies in regards to the pupils you are supporting.The current team is a mixture of experienced primary/secondary and SEN teachers who have picked up a good range of varied experiences within their teaching career.All teachers work on a long term supply basis at the school. Some of the teachers have worked for the organisation for over 7 years.The school open to teachers who can commit to 3- 5 days per week.To apply for this role please send an up to date CV or call James at Academics on  "	"Tower Hamlets, London, UK"	"Education"	NA	"GBP"	"Academics Ltd"	"Academics Ltd"	"JS6F65D6F3/599779428"	"08/12/2018 11:04:24"	"http://www.jobserve.com/GmDiD"	NA
"Support Workers"	"GBP"	"Norfolk"	"Permanent"	"Support Workers"	"Norfolk - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	" Experienced Support Workers needed for day to day, medium and longer term placements.Teach Ltd is a local specialist Teacher and Support Staff supply agency. We always want to welcome local Support Staff to join our friendly team. Please get in touch if you are available - we are looking for both full and part time teachers to join us. We offer great rates of pay, a supportive team behind you, free certified training courses and the opportunity to try working at a variety of local schools. Please get in touch anytime - call the office on or email us at  We look forward to hearing from you."	"Norfolk, UK"	"Education"	NA	"GBP"	"Teach Norfolk"	"Teach Norfolk"	"JS6295_329918375/597370301"	"07/12/2018 09:09:39"	"http://www.jobserve.com/Gl2o6"	NA
"English/Maths/Science Graduate TAs - Hammersmith & Fulham!"	"GBP"	"Hammersmith And Fulham, London"	"Permanent"	"English/Maths/Science Graduate TAs - Hammersmith & Fulham!"	"Hammersmith And Fulham, London - GBP"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	"Job Description  Maths/English/Science Graduate Teaching Assistants - \"Outstanding\" Secondary School & 6th Form  - Borough of Hammersmith & Fulham - Immediate Starts - Opportunity to complete teacher training - NO FEES! I am currently working with an Ofsted rated \"Outstanding\" Secondary School & 6th Form in the Borough of Hammersmith and Fulham who wish to appoint strong Maths/English/Science Graduates for Teaching Assistant positions. These positions are available immediately and the opportunity to train to become fully qualified Maths/English/Science Teachers is available!* Maths/English/Science Graduate Teaching Assistant*Ofsted rated \"Outstanding\" Secondary School & 6th Form *Borough of Hammersmith & Fulham - Excellent public transport links*Competitive rates of pay *Opportunity to train to become a fully qualified teacher - NO FEES! Keen to kick start your career in teaching in an \"Outstanding\" Secondary School?Passionate about your subject and driven to instil a passion for learning in your students?If you answered yes to the above, then I want to hear from you today!The school has state of the art facilities and resources to aid teaching and learning. You will be joining a team of highly experienced teachers and support staff, who are committed to delivering an outstanding education and opportunity for each and every student to go to university. As a Graduate Teaching Assistant you will support the classroom teacher with all relevant classroom duties. You will provide students with one to one support and small group intervention in the build up to the examination period. You must have a very positive and confident approach and strong subject knowledge. You will have the personality to inspire students and encourage them to achieve their highest academic potential.In return, the school offers you the chance to train to become a fully qualified teacher in a supportive environment, with an excellent Continued Professional Development programme post qualification. If you are interested in this fantastic opportunity, please submit your CV without delay! "	"Hammersmith And Fulham, London, UK"	"Science"	NA	"GBP"	"Servoca Education"	"Servoca Education"	"JSA83F474C/575216758"	"05/12/2018 14:19:58"	"http://www.jobserve.com/Gln42"	"Graduate"
