"jobResultsTitle"	"jobResultsSalary"	"jobResultsLoc"	"jobResultsType"	"jobpositionlink"	"location_salary"	"job_type"	"posted_date"	"last_view"	"skills"	"location"	"industry"	"start_date"	"rate"	"recruiter"	"contact"	"ref"	"posted_date"	"permalink"	"category"	"company_summary"	"duration"
"Lead statistician"	""	"London"	"Contract"	"Lead statistician"	"London"	"Contract"	"Posted: Tuesday, 4 December 2018"	""	"12 Month contract with opportunities to extend, fully home based.Lead statistician job at leading pharmaceutical companyI am working with a market leading global pharmaceutical company to find multiple lead statisticians to join their expanding team. The role is based in Europe and you can work fully remotely. The job is on an initial 12 month contract with the likelihood of extension and an extremely attractive hourly rate of pay.The company works across the globe and works in multiple therapeutic areas and has had success in all of their areas of focus. The company is constantly striving to grow and improve on their already very successful history, with multiple innovative products in recent years and a very promising pipeline with great potential.Responsibilities: -Serve as an expert in the therapeutic area and provides strategic input by suggesting innovative statistical methods that will help accelerate the development process or market access-You will work with the study lead and other biostatisticians and programmers in the project to ensure that a high quality project is produced-You would work with the submission team to ensure that proper responses are made to any statistical related question from regulatory authorities are delivered in a timely manner-The biostatistics lead for scientific evaluation of in-licensing opportunities -Be proactive and use expertise to solve any problems before they occur and be an outlet to less experienced statisticians to improve their expertise -You will develop and maintain standardisation adheres to GSS across the clinical studies program-Manage and coordinate NDA/MAA submission for the program and ensure they're completed accurately and on timeSkills: -The ability to communicate complex problems or ideas in a non-technical way-Good knowledge in SAS or R programming -Able to coordinate a team of biostatisticians and statistical programmers in the process of a clinical program-Experience with NDA/MMA -Able to pro-actively propose and defend alternative and often innovative study designs and statistical methods. -Good knowledge in visualisation and simulation techniques-7+ (with Ph.D.) to 10+ (with Master's degree) years in biostatistics within the pharmaceutical industry-Familiarity with later Phase studies "	"London, UK"	"Science"	NA	NA	"Hays Specialist Recruitment Limited"	"Hays Specialist Recruitment Limited"	"JS3561_36474081/592937002"	"04/12/2018 11:53:41"	"http://www.jobserve.com/GlZ3Q"	NA	NA	NA
"Director, Early Phase Statistics"	"GBP"	"London"	"Unspecified"	"Director, Early Phase Statistics"	"London - GBP"	"Unspecified"	"Posted: Wednesday, 5 December 2018"	""	"Attractive salary and home basedDirector. Early phase StatisticsThe CompanyWe have partnered with a global pharmaceutical company based in Central London to find a Director for their Early Phase Statistics team on a permanent basis. The team has been created to provide excellence in statistical analyses and we want you to be at the forefront of this team. The company are striving to build on their successful past and believe that this team will be leading their future and ensuring they reach their extremely high potential.The TeamThe team has been formed to provide excellence in statistical analyses, modelling and simulation across the early phases of clinical development. In this role, you will lead the statistical strategy for the support and development of the clinical strategy from FIH through to PO. This role will develop flexible resourcing solutions to allow the expansion of the statistical support within pre-clinical and clinical areas.Responsibilities:You will be guiding the design, analysis and interpretation of preclinical and clinical studies in order to ensure effective decision-making and submissionEnsure the group becomes a centre of excellence for statistical modelling and simulationContributes to the design and analysis of early phases studiesPartner with non-clinical and pre-clinical research, developing strategy for good statistical practice in these areas and driving its implementationProposes, develops and maintains specific operating procedures, working instructions and user guides to ensure that the quality and compliance of Exploratory Statistics activities are kept to a high standardYou will follow up on scientific advances in statistics by regularly monitoring scientific literature, training courses, workshops and regulatory guidance'sWhat you need:You need experience in a leadership position in the pharmaceutical industryBachelors & Master's degree in statistics, programming, computer science or a related fieldExperience in vendor selection and managementExperience in statistics modelling and simulationExtensive knowledge of SASExcellent written and oral Communication skillsWhat you need to do now If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV."	"London, UK"	"Science"	NA	"GBP"	"Hays Specialist Recruitment Limited"	"Hays Specialist Recruitment Limited"	"JS3561_36711864/592936631"	"05/12/2018 09:47:54"	"http://www.jobserve.com/Gllcr"	NA	NA	NA
"Principal Statistical Programmer - SAS"	"GBP"	"Berkshire"	"Unspecified"	"Principal Statistical Programmer - SAS"	"Berkshire - GBP"	"Unspecified"	"Posted: Wednesday, 5 December 2018"	""	"We are currently looking for a Principal Statistical Programmer to join a leading company based in the Berkshire area. As the Principal Statistical Programmer you will be responsible for delivering clinical trial projects using SAS programming.KEY DUTIES AND RESPONSIBILITIES:Your duties as the Principal Statistical Programmer will be varied however the key duties and responsibilities are as follows:1. As the Principal Statistical Programmer you will demonstrate your SAS programming expertise through the development of ADaM datasets.2. You will demonstrate leadership skills in the coordination of analysis and reporting activities for statistical programming projects.3. As the Principal Statistical Programmer you will provide input to and develop clinical trial reporting documentation to support the analysis and reporting activities for statistical programming projects.4. You will contribute to departmental initiatives to identify process or tool developments to continuously increase project quality and efficiency.ROLE REQUIREMENTS:To be successful in your application to this exciting opportunity as the Principal Statistical Programmer we are looking to identify the following on your profile and past history:1. As the Principal Statistical Programmer you will have a relevant degree and demonstrable experience in working within a CRO or pharmaceutical industry.2. You will have proven industry experience in SAS and working to CDISC standards.3. As the Principal Statistical Programmer working knowledge and practical experience demonstrating strong leadership skills and have excellent communication skills.Key Words: clinical, trials, CDISC, SDTM, ADAM, data, analysis, statistics, statistician, biostatistician, SAS, program, develop, pharmaceutical, biotechnology, CRO, statistical methods, program, programming.Hyper Recruitment Solutions Ltd (HRS) is an Equal Opportunities employer who are certified by Investors in People for our talent development. We welcome applications for any applicant who fulfil the role requirements for this position. HRS is a company exclusively supporting the science and technology sectors, and is made up of a collaboration of recruitment processionals and scientists. We look forward to helping you with your next career moves. "	"Berkshire, UK"	"Science"	NA	"GBP"	"Hyper Recruitment Solutions Ltd"	"Hyper Recruitment Solutions Ltd"	"JS3561_36535647/567809694"	"05/12/2018 11:16:35"	"http://www.jobserve.com/Glmbv"	NA	NA	NA
"Senior/Prinicipal Biostatistician"	"GBP"	"Derbyshire"	"Unspecified"	"Senior/Prinicipal Biostatistician"	"Derbyshire - GBP"	"Unspecified"	"Posted: Tuesday, 4 December 2018"	""	"Senior/Principal Biostatistician - Competitive - Homebased A great opportunity to work in a large team of statistical professionals in a top 10 CRO market. The role will involve Phase I - IV trials.The Company A market leading top 10 CRO. The company prides itself on their ability to fully support drug development with a sense of urgency whilst maintaining quality. Great team atmosphere with a family feel Fantastic vibrant working environment Varied projects with a new challenge presented on a daily basis to keep you interested Always fast paced to keep things exciting Excellent progression availableThe Role A Senior role in an established team. Providing advanced technical expertise in conjunction with internal and external clients Carry out statistical tasks requiring a high level of technical training and understanding, and ensure sound technical content of deliverables Work as operational lead on medium to large scale projects, ensuring tasks are appropriately delegated to other statisticians. Support statisticians working on assigned projects and ensure they work according to SOPs Carry out the core project management duties for a team of people working on a range of project management activity to include multiple complex projects You To be successful for this Senior/Principal Statistician opportunity you should be an experienced Statistician with 4 - 7 years of Clinical experience: Good knowledge of SAS and experience with other statistical software 4 - 7 years CRO or Pharmaceutical experience Bachelors or Masters degree in Statistics Strong statistical skills enabling provision of statistical advice and document review across a broad range of statistical applications. Excellent communication skills and the ability to work within a global collaborative team What should you do next? This Senior/Principal Biostatistician is a great role and won't be around for long!  Unless otherwise stated, if applying for a job within the European Union, you must ensure that you are already authorised to work there. Carrot Pharma Recruitment Ltd acts as an Employment Business and an Employment Agency on behalf of our client in recruitment for this role. "	"Derbyshire, UK"	"Science"	NA	"GBP"	"Carrot Pharma Recruitment"	"Carrot Pharma Recruitment"	"JS3561_36549329/569297664"	"04/12/2018 14:46:15"	"http://www.jobserve.com/Glbi0"	NA	NA	NA
"Senior Epidemiologist/Observational Researcher"	"GBP"	"London"	"Contract"	"Senior Epidemiologist/Observational Researcher"	"London - GBP"	"Contract"	"Posted: Tuesday, 4 December 2018"	""	"Epidemiology/observational research scientist for global pharmaceutical company in London, 1 year contractYour new companyIs a leading global pharmaceutical company in London looking to bring in an experienced scientist/epidemiologist to their observational research & epidemiology department to work on Pan-European trials across multiple therapy areas.This client has an excellent market reputation and a track record of innovation within this area.Your new roleYou will be joining an extensive team of epidemiologists, statisticians, programmers, and outcomes researchers to design, manage and analyse large scale prospective and retrospective studies across European populations.Major responsibilities will include:Designing and managing observational studies to analyse observational data, eg from literature reviews, EMRs, physician surveys, etc. Working on both prospective and retrospective Pan-European studiesCarrying out literature reviewsAnalysing in-house and other medical databasesWriting protocols/SOPs and statistical analysis plansGuiding trial analysis, including working closely with programmers,Analysing results, and using the data to write reports & publicationsWorking closely with stakeholders in health economics/HTA, outcomes research, market access and medical departmentsProviding insight and analysis for the assessment of medicines, eg for efficacy studies or pricing & reimbursement dossiers.This is initially a 12 month contract, with the possibility of extension.What you'll need to succeedAlongside excellent communication and organisational skills, you should have:A BSc/MSc (or equivalent experience) in epidemiology, statistics, health economics, mathematics or a related subject. Higher degrees, ie PhD are preferred for this position;A track record of working on observational/epidemiological/Phase IV studies;Very strong statistics/epidemiology skills;A track record of working with large clinical/medical data sets;Experience of designing large epidemiology/outcomes/medical record studies;A publication record within observational research/epidemiology.Candidates with direct experience of working for the pharmaceutical or CRO industry are at an advantage for this position.What you'll get in returnThe chance to work on a number of exciting projects, in an innovative team with a highly collaborative working atmosphere, and a very generous pay rate.Keywords: epidemiology, epidemiologist, observational, research, scientist, science, statistics, statistician, programmer, programming, real, world, evidence, outcomes, RWE, data, SAS, R, genetic, population, clinical, trial, study, studies, literature, review, insight, treatment, EMR, medical, record, pharmaceutical, disease, therapy "	"London, UK"	"Science"	NA	"GBP"	"Hays Specialist Recruitment Limited"	"Hays Specialist Recruitment Limited"	"JS3561_36751287/593017025"	"04/12/2018 11:54:08"	"http://www.jobserve.com/GlZ3m"	NA	NA	NA
"Digital Communications Officer"	"27k - 33k Annual GBP"	"England"	"Permanent"	"Digital Communications Officer"	"England - 27k - 33k Annual GBP"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	"NATIONAL INSTITUTE OF ECONOMIC AND SOCIAL RESEARCH DIGITAL COMMUNICATIONS OFFICER ECONOMIC STATISTICS CENTRE OF EXCELLENCE (ESCoE) The Economic Statistics Centre of Excellence (ESCoE) is an independent research centre funded primarily by the Office for National Statistics (ONS). The Centre conducts research that addresses the challenges of measuring the modern economy and provides an environment for the development of a wider research community with skills and research experience in economic measurement. The Centre is hosted by the National Institute of Economic Research (NIESR) and is delivered in close collaboration with its partner institutions, including the University of Cambridge, King's College London, Nesta, the University of Strathclyde and Warwick Business School. The ESCoE was established in 2017 and we are seeking to appoint a Digital Communications Officer who will develop our digital platforms and help promote a large, new and high profile research network across these. The Digital Communications Officer is a new role and the successful candidate will be responsible for helping to create digital communications for the ESCoE, administrating the day-to-day news flow on our website and digital and social media platforms, and maximising our opportunities to engage with a variety of audiences. As well as the requisite technical expertise and drive, we are looking for someone who believes in economic statistics as a basis for informed debate and means of improving public policy. About You You will have: Experience of working in a communications role; Excellent communications skills; Understanding of the media environment in which economic research operates; Excellent digital content creation skills; Experience of building audiences on social media; Excellent general IT skills; Meticulous attention to detail and a high level of accuracy; Outstanding interpersonal skills; Willingness to work flexibly where needed; Demonstrable experience of working with minimum supervision and project management; Understanding and commitment to the values of the ESCoE. Role and Responsibilities Digital and Social Media Delivery Create and implement digital campaign strategies to create, engage and excite a community of researchers, national statisticians and policy makers interested in economic measurement issues. Develop, maintain and update the ESCoE's website: be ESCoE's Web Editor, add pages, add and edit content, develop visual themes, propose improvements, liaise with web consultants as necessary. Develop and manage social media channels for the ESCoE, including Twitter, Facebook, LinkedIn, YouTube, Instagram and SoundCloud. Help to increase traffic to the website and other social media platforms, driving up the number of website visitors and social media followers and views and working across diverse communities to involve them in the work of the ESCoE. Under the supervision of the Centre Director prepare and publish written, visual and audio content for ESCoE's digital platforms, particularly website and social media accounts, in keeping with the ESCoE's aims and objectives. Procure, edit and place articles and blogs; call journalists with stories and ideas. Shoot simple explainer and events videos to enhance ESCoE work; edit, post to YouTube and digitally disseminate them. Publicise ESCoE events and maintain up to date news content relating to the ESCoE. Promote ESCoE research projects and maximise opportunities for stakeholder engagement and positive press coverage. Support the production and dissemination of publications, including research papers, newsletters and other reports. Support media relations and related communications activity at ESCoE events. Develop and compile a regular ESCoE e-newsletter, including its clearance and distribution. Project Management and Administration  Liaise with external partners and Centre stakeholders, including officials in ONS, government departments and international agencies at working level. Support the organisation of the annual conference, seminars and workshops, organising live streaming and social media coverage of events, and administrating live online video conferencing and post-record publication. Work alongside researchers to implement communications plans for specific ESCoE projects. Assist with monitoring and evaluating ESCoE's media output and broader coverage. Collate and analyse information about our digital audiences and regularly produce digital analytics reports outlining the success of marketing initiatives, offering audience insights and data driven content ideas. Provide administrative and other assistance to the ESCoE team as required. General Responsibilities  Support the continual improvement of ESCoE processes to maximize accuracy and efficiency. Provide general support to the ESCoE team in relation to telephone calls, events and visitors and undertake general clerical and any other such duties as may reasonably be requested relating to the job purpose. Represent the ESCoE in a professional manner to stakeholders and all audiences. Be flexible within the broad remit of the post. Be responsible for the health, safety, welfare of self, other members of staff and visitors. Abide by NIESR's organisational policies, codes of conduct and practices. Key Working Relationships  Report and provide support to the Centre Director, who is responsible for the successful delivery of the ESCoE. Liaise closely on a day to day basis with the Centre Operations Director and Centre Administrator. Liaise closely on a strategic basis with NIESR's Head of Communications. Liaise as appropriate with the ONS and external stakeholders to support the ESCoE digital communications strategy. Selection Criteria The ideal candidate will have: General experience of working in a digital communications role, sometimes under intense time pressure. Education to degree level or equivalent. Experience of using, and building audiences on social media channels including Twitter, Facebook and YouTube. Excellent communication skills, including experience of writing succinct and accessible copy for a range of audiences; editing and proofreading news releases, blogs, and website content. Excellent digital content creation skills, including the ability to create high-quality graphics, create and edit on-line presentations, record short video pieces, edit video and produce podcasts to a high standard. Understanding of media environment in which economic research operates, including the needs and expectations of journalists. Knowledge of WordPress, video and podcast editing suites. Excellent use of graphics and infographics. Strong organisational, prioritisation and time management skills with the ability to manage multiple tasks. Ability to work accurately under pressure, independently with limited guidance and as part of a team. Meticulous attention to detail. Flexibility and resilience, and be comfortable working within a changing environment with a willingness to initiative/embrace/implement process improvements. A proactive, self-starting, and enthusiastic nature with the ability to drive work forward to completion. Excellent interpersonal skills, warm, professional and confident manner, with an ability to liaise effectively with all levels of staff.  Excellent general IT skills. Willingness to work flexibly where needed, sometimes out of office hours, including traveling to conferences and events. Highly professional conduct and completely trustworthy. The post is a Full time role with a salary of between £27,000 to £33,000, depending on qualifications and experience. To apply please send a CV (with the names of two referees) and covering letter explaining your suitability and interest in this post by an email via the button below. Emailed applications should include the subject line '[Your Name] ESCoE Digital Communications Officer'. Closing date for applications is 12pm, Monday 10 th December with interviews expected to take place w/c 17 th December. Due to the large number of applications we usually receive, it is not possible to write to you should you not be shortlisted. The National Institute of Economic Research is Britain's longest established independent economic and social research institute. It specialises in high quality academic research, relevant to the economic and social forces affecting people's lives.  "	"England, UK"	"Community"	NA	"27k - 33k Annual GBP"	"National Institute of Economic and Social Research"	"National Institute of Economic and Social Research"	"JS3573_6814928/586577638"	"05/12/2018 17:31:25"	"http://www.jobserve.com/GlpmY"	NA	NA	NA
"Research Lay Member"	"GBP"	"United Kingdom"	"Permanent"	"Research Lay Member"	"United Kingdom - GBP"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	"Interested in ethical debate? Interested in health research? Would you enjoy promoting good ethical research by joining an NHS Research Ethics Committee (REC)? As a member of a REC you will review health research applications to ensure the safety and wellbeing of research participants and the public. Training will be provided and you will need to commit to attend at least 6 full REC meetings per year  We are keen to receive applications from lay' people from a variety of backgrounds and experiences who have an interest in health research and ethics but do not work in the NHS. This is a voluntary role but travel and training expenses are paid. As a REC member you will gain:  * increased knowledge in research methodology and statistics;  * a better understanding of research ethics and relevant legislation * committee skills * access to HRA member training events Practical considerations: Before applying you will need to consider whether you can commit to: * attending full REC meetings on a monthly basis (there is a maximum of 10 meetings a year and you will need to be able to attend a minimum of six). Meetings last about four to five hours and require five to six hours of reading in preparation. In most cases, we will be able to find you a REC that is local to you to help minimise travel. Any travel costs will be reimbursed in line with the HRA committee members reimbursement of expenses guidance; * undertaking sub-committee work in addition to full REC meetings (approximately two to three times a year) requiring approximately two hours reading for each subcommittee meeting; * reviewing research applications electronically through our Members' Portal or email; and * undertaking induction training within your first six months of appointment, equality and diversity training within your first year of appointment and then complete a minimum of five hours training related to research ethics for each of your remaining years as a REC member. INTERESTED - Please click on APPLY "	"United Kingdom"	"Healthcare"	NA	"GBP"	"Health and care research"	"Health and care research"	"JS5355_268999/586948193"	"05/12/2018 12:58:40"	"http://www.jobserve.com/GlnKt"	NA	NA	NA
"Marine Technician"	"40k Annual "	"London"	"Unspecified"	"Marine Technician"	"London - 40k Annual "	"Unspecified"	"Posted: Wednesday, 5 December 2018"	""	"This is a newly created role within a well established and extremely highly regarded Marine department of a Lloyd's Broker, which will sit within a small existing team. The role will ideally suit someone with a wide range of Marine support experience ideally across all classes within Marine to include: Making payment to XIS using XMP/repository under terms of trade and reconciling accounts, keeping accurate recordsProducing documentation including cover notes, debit notes, slips, endorsements, letters and correspondence, premium and claims statisticsSetting up files ensuring all relevant documentation includedChasing and monitoring premiums, including warranties, under terms of trade through liaison with Finance team and ClientsDiarising, tracking and chasing subjectivities, surveys and application formsDealing with queries from Brokers and clients and escalating where appropriate to ensure timely resolutionThis is a strong, specialist team with a worldwide portfolio and excellent reputation. If you would be interested in joining their team and are able to demonstrate exceptional client servicing/delivery skills, then we would like to hear from you "	"London, UK"	"Finance"	NA	"40k Annual "	"AMC Insurance Appointments Ltd"	"AMC Insurance Appointments Ltd"	"JS3561_36353634/574781683"	"05/12/2018 10:52:47"	"http://www.jobserve.com/GlmLt"	NA	NA	NA
"Digital Campaign Executive"	"28k Annual 00 GBP"	"City, London"	"Unspecified"	"Digital Campaign Executive"	"City, London - 28k Annual 00 GBP"	"Unspecified"	"Posted: Wednesday, 5 December 2018"	""	"Digital Campaign Executive  Are you a graduate looking for an amazing opportunity? Want to work for an exciting online advertising company? Seeking a successful career in digital media? Then you might the Digital Campaign Executive that our client is looking for! Being a company that has rapidly grown and expanded worldwide; this role will provide incredible experience and skills for you. We are searching for a driven Digital Campaign Executive who will work with the Publisher Services team to focus on the planning and buying of digital media advertising campaigns while providing a top client service to the company's associates. Digital Campaign Executive responsibilities: Coordinating with teams worldwide daily to meet client needsAssisting the Publisher team in resolving all issues with sites and campaignsLiaise with domestic and global publishers with delivery and requests for the campaignsManaging inventory and making sure media campaigns are deliveredDeliver consumer statistics supportDigital Campaign Executive requirements: A graduate with at least 12 months experience in Advertising TechnologyKnowledge of the digital media industryHighly organised and time-efficientExperienced with Microsoft OfficeBrilliant skills in writing and communicationIf you are a highly attentive individual who can work well in a high-pressure environment and has the ability to solve creative problems then you could be the next Digital Campaign Executive that we are looking for! Job Title: Digital Campaign ExecutiveLocation: Central LondonSalary:£24,000 - £28,000 + exc bonus "	"City, London, UK"	"Media"	NA	"28k Annual 00 GBP"	"Francis Consultancy"	"Francis Consultancy"	"JS3561_36496513/596910445"	"05/12/2018 10:49:28"	"http://www.jobserve.com/GlmIy"	"Graduate"	NA	NA
"Pharmacovigilance Lead Physician"	"GBP"	"Oxfordshire"	"Unspecified"	"Pharmacovigilance Lead Physician"	"Oxfordshire - GBP"	"Unspecified"	"Posted: Wednesday, 5 December 2018"	""	"*Pharmacovigilance Lead Physician - Oxfordshire - 6 month contract*My client a top Pharmaceutical company has an excellent opportunity for a Pharmacovigilance Lead Physician to join their team within Oncology.Within this role you will support developmental programs, including both early and late stage development as required. You will be responsible for the oversight of signal detection and risk management activities, together with global safety lead responsibly as appropriate.To be considered for this role you will be a GMC registered Physician with a high level of experience in Pharmacovigilance, Clinical research or Clinical development. You will have excellent knowledge of principles of epidemiology and statistics and clinical experience with patients following post-graduate training with significant knowledge of general medicine. Excellent analytical skills and ability to make high level decisions are a must.Before you apply for this position it is vital that you are in possession of an EU or UK passport or relevant visa to work without restrictions in the UK.To apply for this position or if you want to discuss other roles that we are working on, please do not hesitate to contact Roberta Atkins onKeywords: Director, \"Pharma\", \"Pharmacovigilance\", \"Epidemiology\", \"statistics\", \"PV Physician\", \"Drug Safety physician\", \"GMC\", Medical, \"Medical Director\", Pharmacovigilance, \"Medical Director Pharmacovigilance\", PV, Oncology, physician, GSL, global, pharmaceuticals, biotechnology, clinical, strategy, \"clinical safety\", \"drug safety\", \"Oxford\" "	"Oxfordshire, UK"	"Science"	NA	"GBP"	"Hays Specialist Recruitment Limited"	"Hays Specialist Recruitment Limited"	"JS3561_36759157/597209423"	"05/12/2018 09:34:23"	"http://www.jobserve.com/GllNe"	"Graduate"	NA	NA
"Research Associate in Computer Vision for Body and Facial Movement Rec"	"GBP"	"Bristol"	"Permanent"	"Research Associate in Computer Vision for Body and Facial Movement Rec"	"Bristol - GBP"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"This project is funded by a charity to apply machine learning and deep learning techniques for the analysis of movements in Parkinson's patients. The position is available for 13 months and will involve collaboration with medical colleagues at a nearby hospital who will provide access to patients to allow the candidate to commence the task by capturing the relevant data.The research and software development will involve feature detection and tracking, deep learning techniques, statistical modelling and analysis, the use of one or more RGB-D cameras, comparative evaluation, and many other relevant topics.ApplicationThe candidate should hold (or be currently in the completion stages of) a PhD degree in Computer Science or Electronic Engineering or a related discipline, in a field related (but not limited) to computer vision, machine learning, statistics or applied mathematics.  should ideally also have experience in any one or more of the following: human tracking; multi-camera analysis; action and event recognition; object detection and recognition; facial movement analysis have excellent C/C++/Matlab/Python programming and systems integration skills  have a good publication record in computer vision and/or machine learning be able to conduct research independently possess excellent speaking and writing skills in English be comfortable in dealing with patients, medical practitioners and others as the job may require.There is no formal closing date. Applications will be reviewed when submitted and the recruitment process will continue until the position is filled.For further details and application please contact:Prof. Majid Mirmehdi - Email: We appreciate and value difference, seeking to attract, develop and retain a diverse mix of talented people that will contribute to the overall success of Bristol and help maintain our position as one of the world's leading universities. "	"Bristol, UK"	"Legal"	NA	"GBP"	"University of Bristol"	"University of Bristol"	"JSACAD103543/593978403"	"03/12/2018 18:14:53"	"http://www.jobserve.com/GlSmW"	NA	NA	NA
"Clerical/Admin Officer"	"9.85 Hourly GBP"	"North Shields, Tyne And Wear"	"Permanent"	"Clerical/Admin Officer"	"North Shields, Tyne And Wear - 9.85 Hourly GBP"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"Are you looking for a new, exciting Admin opportunity? Do you have excellent IT skills and a background in data entry? We are thrilled to support our public sector organisation in North Shields you'll be an essential part of a small, dedicated and friendly data processing team.Contract: Temporary, expected until end of February 2019.Location: North Shields Hours: Monday to Friday 9 - 5, 37 hours a week.Pay Rate: £9 p/hThis role is to work within an established public sector organisation based at North Shields. This is an involved Admin Officer role concentrating primarily on data entry. If successful, your responsibilities will include the following: - Covering general admin tasks, such as filing, photocopying, email correspondence etc.- Strong knowledge and understanding of Microsoft Office packages (Word and Excel) - Inputting figures and statistics from paper and electronic forms- Data entry into databases- Using in house systems to input data- Training provided on in house systems- Working in busy environment As the ideal candidate, you will:-Possess excellent IT skills, including proficiency with the Microsoft packages, in particular Word, Excel and Outlook-Be a skilled communicator, confident communicating internally and externally-Possess a keen eye for detail with a high level of accuracyThis is a full time temporary role, currently expected to last until the end of February 2019. If you think you have the skills and knowledge to fulfil this role, please do not hesitate to submit your online application. We are looking for the correct candidate to start ASAP and welcome your applications. "	"North Shields, Tyne And Wear, UK"	"Office and Admin"	NA	"9.85 Hourly GBP"	"Brook Street"	"Brook Street"	"JS8530352/586923659"	"03/12/2018 16:28:37"	"http://www.jobserve.com/GlRWG"	"Public Sector"	NA	NA
"Senior Technical Pricing Analyst - Non-life"	""	"United Kingdom"	"Permanent"	"Senior Technical Pricing Analyst - Non-life"	"United Kingdom"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"Major insurer is seeking a part-qualified GI actuary to undertake analyses and support projects that improve the understanding of claims and fees cost drivers across Lines of Business, thereby informing appropriate changes to quoted prices and account profitability assessments.In this key role, you will contribute to the development of appropriate management information systems for pricing.You will also contribute to the specification, development and testing cycles for deployment of rates whilst considering the impact on customers of pricing actions, acting to avoid any unfair treatment.In addition, you will provide technical underwriting and pricing guidance to assist the business in achieving its plans and in support of operational areas.With a detailed understanding of appropriate statistical techniques for insurance risk analysis and demand pricing, the successful candidate will possess familiarity with personal lines products and financial processes.Experience in the use of statistics tools like R, SAS, Emblem or similar also required. Experience in the use of Python desirable."	"United Kingdom"	"Finance"	NA	NA	"Star Actuarial Futures"	"Star Actuarial Futures"	"JSSTAR4769/593978651"	"03/12/2018 14:14:14"	"http://www.jobserve.com/GlPwr"	NA	NA	NA
"Head of Operations - Legal"	"£60k - £75K"	"Liverpool"	"Unspecified"	"Head of Operations - Legal"	"Liverpool - £60k - £75K"	"Unspecified"	"Posted: Monday, 3 December 2018"	""	"HEAD OF OPERATION - LEGAL SECTOR LIVERPOOL £60k - £75K Our client offers a full suite of legal services and is comprised of two ABS Law firms. From Costs Drafting and recovery, litigation funding provision, claims management operations, claims handling services, IT services to the insurance industry and Sports management business Due to further growth they have an exciting opportunity for an Head of Operations to ensure an appropriate programme is developed and implemented that will achieve the business's operational objectives. To oversee customer service departments and ensure they are meeting customer satisfaction goals. Duties:- Drive business growth by developing a proactive action planProduce and deliver against an agreed plan and budgetEnsuring the company has the correct level of skills to growMonitor and review processes to ensure the customers receive the best serviceImplement measure to provide motivation for employeesPrepare reports and budgetsImplement quality management and regulatory compliance strategiesReview customer reviews and customer related statistics.Person:- Educated to degree level or equivalent.Successful working experience in operational management.In depth industry knowledge.Skills:-People management Team workingCommercial business awarenessCommunication skillsProfessionalCreativityMotivatingLeadershipPlanning and co-ordinationFlexibilityCommitmentIntegrityInfluencingNegotiating"	"Liverpool, UK"	"Legal"	NA	"£60k - £75K"	"Purchasing Professionals"	"Purchasing Professionals"	"JS3561_36610721/575957597"	"03/12/2018 08:06:22"	"http://www.jobserve.com/GlKv2"	NA	NA	NA
"Account Co-ordinator - Business Travel Sector"	"Up to £25k "	"London"	"Permanent"	"Account Co-ordinator - Business Travel Sector"	"London - Up to £25k "	"Permanent"	"Posted: Monday, 3 December 2018"	""	"Account Co-ordinator - Business Travel Sector, London, Up to £25kOur client is a mid size Travel Management agency with international offices. Due to growth they are looking for an Account Co-ordinator to support the Business Travel Account Management team.  The responsibilities of the Account Co-ordinator are as follows: To manage a portfolio of approximate 50 small clients, making regular calls and acting as point of contact as required.To assist the AM team with management information reporting and statistics.To provide administrative support to the AM team, which will include extensive use of Salesforce ensuring that all information is kept up-to date.To assist in dealing with complaints and resolving to a satisfactory conclusion.To help arrange client functions, promotional events and familiarisation trips and to attend/escort when necessaryThe skills required for the Account Co-ordinator role is as follows:- At least 1 years travel industry experienceExperience of working with commercial agreements, RFP's would be desirablePassion for travelAbility to build relationships, and negotiateExcellent written and verbal communication skills as role is client facing and will also involve interaction with all departments of the companyProficient knowledge of Microsoft Office, particularly ExcelTo demonstrate a flexible approach to the work and functions of the post and to use flair and initiative when problem solving.To prioritise workloads working to deadlines and reaching targets where specified."	"London, UK"	"Sales and Marketing, Tourism"	NA	"Up to £25k "	"Prospects 4 Corporate Travel"	"Prospects 4 Corporate Travel"	"JS3561_36463641/587507147"	"03/12/2018 07:52:11"	"http://www.jobserve.com/GlKgm"	NA	NA	NA
