"jobResultsTitle"	"jobResultsSalary"	"jobResultsLoc"	"jobResultsType"	"jobpositionlink"	"location_salary"	"job_type"	"posted_date"	"last_view"	"skills"	"location"	"industry"	"category"	"start_date"	"rate"	"recruiter"	"contact"	"ref"	"posted_date"	"permalink"	"company_summary"	"duration"
".NET Developer"	"GBP"	"Bournemouth, Dorset"	"Permanent"	".NET Developer"	"Bournemouth, Dorset - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"What we do;Kognitiv is paving the way for the next era in B2B collaborative commerce - enabling consumer and hospitality brands to engage deeply and securely with their customer base. Brands can collaborate with suppliers and value-added partners, providing customers with personalized experiences.We have created new distribution applications designed on the principles of effective commerce: value discovery, collaboration, trade and personalization. The network uses machine learning and distributed applications to analyse consumer behaviour data and identify profitable opportunities for brands and partners to leverage.These opportunities are packaged and marketed to consumers through complete programs, backed by Kognitiv's technology resources, applications, and expertise.About the role;With our Head Office in Toronto and global offices in the UK, EMEA & APAC we currently have vacancies for .NET Developers to join our expert Development Team in Bournemouth. This role is a demanding one but will be hugely rewarding for the right candidate as we jointly work to help take our award-winning CMS and travel booking systems forward.We're looking for two talented, dedicated Microsoft .net Web Applications Developers to join our lively team where you will have a key role in developing, managing and delivering high quality web applications with additional responsibility for the technical quality of production and delivery of development on-time. You will also communicate to the management team and your colleagues on each project's status whilst ensuring the highest level of quality in our work through code reviews, appraising technical aspects of work.Who Are You?Ideally you should have, or be completing, a degree incorporating Software Engineering practices, but this is not essential as commercial experience is just as important within the role. The ideal candidate will have a real passion for digital technology and enjoy working as part of a team and have excellent communication skills, both written and verbal. You will also demonstrate a background of strong commercial experience.You will also need an excellent working knowledge of:- Programming with ASP.Net  - HTML and CSS - Javascript (including JQuery) - MS SQL databases - AJAX, JSON, XML & XLST knowledge is essential - Excellent understanding of Microsoft Office, Visual Studio and SQL Management StudioWe are a fun, innovative organization with 200 employees globally and we are looking for exceptional people to come and join us. This is an exciting opportunity to work for an international business, in a high energy environment with a collaborative, smart and passionate team. If you like the sound of us and the role; get in touch!Here at Kognitiv, we don't just accept difference - we celebrate it! Greater diversity means greater variation in ways of thinking, perspectives and approach. And we thrive on it for the benefit of our employees and our clients. Kognitiv are committed to creating an inclusive environment and all employment is decided on the basis of qualifications, merit, fit and business need.Please note; Kognitiv are not offering sponsorship or a relocation package for this role. We always welcome international candidates to apply providing they are eligible to work and live in the UK."	"Bournemouth, Dorset, UK"	"IT"	NA	"ASAP"	"GBP"	"Kognitiv"	"Kognitiv"	"JS2599309_RP581442141/600375676"	"07/12/2018 14:58:05"	"http://www.jobserve.com/Gl6Fp"	NA	NA
"QA Engineer"	"GBP"	"Bournemouth, Dorset"	"Permanent"	"QA Engineer"	"Bournemouth, Dorset - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"What we do;Kognitiv is paving the way for the next era in B2B collaborative commerce - enabling consumer and hospitality brands to engage deeply and securely with their customer base. Brands can collaborate with suppliers and value-added partners, providing customers with personalized experiences.We have created new distribution applications designed on the principles of effective commerce: value discovery, collaboration, trade and personalization. The network uses machine learning and distributed applications to analyse consumer behaviour data and identify profitable opportunities for brands and partners to leverage.These opportunities are packaged and marketed to consumers through complete programs, backed by Kognitiv's technology resources, applications, and expertise.About the role;With our Head Office in Toronto and global offices in the UK, EMEA & APAC we currently have two exciting vacancies for experienced website/software testers to join our expert development team in Bournemouth, UK.As a website/software tester, you will have a key role in ensuring that all our digital projects are delivered to the highest of standards through rigorous testing and QA processes. You will also communicate to the management team and your colleagues on each project's improvements, issues and the overall status.Your areas of responsibilities will include (but not be limited to);- Plan and carry out testing of web applications - Contribute to production QA & testing strategy - Provide high level usability and accessibility feedback on new features - Produce detailed project test reportsWho Are You?The ideal candidate will be dedicated to quality assurance, have a keen eye for detail, as well as a real passion for digital technology. You enjoy working part of a team and are as excited about travel as we are - your written and verbal communication skills are second to none! To be successful in this role, you are not only highly conscientious but wildly curious and you thrive on being able to work both independently as well as part of a wider team.- Have proven experience in testing E-commerce websites with a specific focus on the travel market. - Demonstrate an understanding of Quality Assurance processes - Have working knowledge of Content Management Systems - Have a working knowledge of defect tracking toolsWe are a fun, innovative organization with 200 employees globally and we are looking for exceptional people to come and join us. This is an exciting opportunity to work for an international business, in a high energy environment with a collaborative, smart and passionate team. If you like the sound of us and the role; get in touch!Here at Kognitiv, we don't just accept difference - we celebrate it! Greater diversity means greater variation in ways of thinking, perspectives and approach. And we thrive on it for the benefit of our employees and our clients. Kognitiv are committed to creating an inclusive environment and all employment is decided on the basis of qualifications, merit, fit and business need.Please note; Kognitiv are not offering sponsorship or a relocation package for this role. We always welcome international candidates to apply providing they are eligible to work and live in the UK."	"Bournemouth, Dorset, UK"	"IT"	NA	"ASAP"	"GBP"	"Kognitiv"	"Kognitiv"	"JS2599312_RP581446641/600375674"	"07/12/2018 14:57:55"	"http://www.jobserve.com/Gl6Fi"	NA	NA
"Technical Project Manager"	"GBP"	"Bournemouth, Dorset"	"Permanent"	"Technical Project Manager"	"Bournemouth, Dorset - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"What we do;Kognitiv is paving the way for the next era in B2B collaborative commerce - enabling consumer and hospitality brands to engage deeply and securely with their customer base. Brands can collaborate with suppliers and value-added partners, providing customers with personalized experiences.We have created new distribution applications designed on the principles of effective commerce: value discovery, collaboration, trade and personalization. The network uses machine learning and distributed applications to analyse consumer behaviour data and identify profitable opportunities for brands and partners to leverage.These opportunities are packaged and marketed to consumers through complete programs, backed by Kognitiv's technology resources, applications, and expertise.About the role;We are looking for an experienced Technical Project Manager to manage organisation of key client projects. Project management responsibilities include delivering every technical project on time within budget and scope. Project managers should have a background in business skills, management, budgeting and analysis.Project managers are skilled at getting the best out of the people and projects that they oversee. They thrive when planning projects and working with project teams.- Ensure that all projects are delivered on-time, within scope and within budget - Developing project scopes and objectives, involving all relevant stakeholders and ensuring technical feasibility - Ensure resource availability and allocation - Develop a detailed project plan to track progress - Measure project performance using appropriate systems, tools and techniques  - Report and escalate to management as needed - Perform risk management to minimize project risks - Create and maintain comprehensive project documentationWho Are You?- Proven working experience as a technical project administrator in the information technology sector - Solid technical background, with understanding or hands-on experience in software development and web technologies - Excellent written and verbal communication skills - Solid organizational skills including attention to detail and multi-tasking skills - PMP/PRINCE II certification is a plusWhat we offer:Our moto is if our staff are happy, then so are our customers, so working for Kognitiv comes with many benefits you can choose from, of which we have listed a few below, but these are always being updated:- Competitive basic salary - Annual salary review - Up to 25* days a year holiday entitlement (plus bank holidays) - Flexi-time (subject to completion of training) - Access to Perkbox eg high street discounts, cycle to work scheme etc. (after 3 months) - Get your birthday as a paid day off (after 12months) - £300 towards Gym Membership (after 12 months) - Free access to online training platform Lynda - covering multiple subjects including hobbies. - Regular Team IncentivesWe are a fun, innovative organization with 200 employees globally and we are looking for exceptional people to come and join us. This is an exciting opportunity to work for an international business, in a high energy environment with a collaborative, smart and passionate team. If you like the sound of us and the role; get in touch!Here at Kognitiv, we don't just accept difference - we celebrate it! Greater diversity means greater variation in ways of thinking, perspectives and approach. And we thrive on it for the benefit of our employees and our clients. Kognitiv are committed to creating an inclusive environment and all employment is decided on the basis of qualifications, merit, fit and business need."	"Bournemouth, Dorset, UK"	"IT"	NA	"ASAP"	"GBP"	"Kognitiv"	"Kognitiv"	"JS2600966_RP584928010/600375675"	"07/12/2018 14:57:53"	"http://www.jobserve.com/Gl6Fg"	NA	NA
"Data Engineer"	""	"London"	"Permanent"	"Data Engineer"	"London"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	" Why is our Data Engineering team the next step for you? Worldpay puts data at the heart of our business and our Data Engineering team are in the thick of it, building disruptive technology for the highly competitive payments industry. Working with over 400,000 merchants and there consumers we're working with a range of needs and large-Scala data, giving us the complex challenge to create powerful analytic capabilities for Worldpay and our customers.Next on the list is to utilise our Enterprise Data Platform to augment our existing and build on new products. The team are working on Real Time decision making using Spark and machine learning currently for Cloud and streaming analytics. You'll have the opportunity to use your excellent communication and coding skills to work with us in a fast-paced environment to design and build on this technology globally. How will you add value on a day-to-day basis? As a data engineer you'll champion software quality, agile best practice and continuous delivery to produce high quality, maintainable and supportable code for the Enterprise Data Platform. While defining and actively contributing to EDP Key Design Decision processes and definition of procedures focussing on Data Engineering.You'll be hands-on in development and delivery across a broad mix of languages and technologies, writing data pipelines written in Spark/Scala and collecting data from Kafka and delivering to Hive or Hbase. With effective prioritisation skills in order to be productive in our highly dynamic environment and willingness to learn the many tools & frameworks within the HortonWorks Data Platform. What will make you the ideal candidate? We're looking for a Data Engineer with software engineering expertise to not only build pipelines and move data but build the next generation of tooling to take real advantage of the rich data available. A habit of thorough testing practice and the ability to develop reliable, maintainable and efficient code in Scala, Java, SQL and Linux Shell. Data loading, either Scripting or using ETL technologies. All in an environment using strict source-code control and release procedures.If you have the skills and experience, this is a great opportunity to expand on your skills working with Kafka, Spark, Solr and associated BigData Technologies (Hadoop, Apache Stack) at scale in an innovative and passionate environment. How is Worldpay changing the world? Worldpay has merged with Vantiv Inc. to create a new global leader in payments. The new Worldpay will have the scale, the reach and the resources to take our success story to another level. This move allows us to expand further into high growth markets, deliver innovation at scale and above all, brings together exceptional talent and a shared passion that will help propel us forward to the next chapter of our collective story.Our technology enables billions of payments to be made each year whether online or in person. Working with customers large and small we help them to take payments quickly, safely and reliably, allowing them to grow their businesses and making your life more convenient in the process. "	"London, UK"	"IT"	NA	NA	NA	"Worldpay"	"Worldpay"	"JS3583_A0K5800000TEVVTEA3/587223481"	"05/12/2018 18:19:48"	"http://www.jobserve.com/GjjTz"	NA	NA
"Principle Cloud Architect"	"£95k - £125k per annum"	"London"	"Permanent"	"Principle Cloud Architect"	"London - £95k - £125k per annum"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"Principal Cloud Architect - Azure Expert Partner - AWS/GCP - £95,000-£125,000 + Benefits - LondonA Principal Cloud Architect is required by a Microsoft Gold Partner reseller and Azure Expert Partner to support pre-sales and solution development, initially focussing on Microsoft with a view to expand to Google Cloud and AWS.You will report directly to the Head of Cloud on international datacentre transformations, cost modelling and cloud readiness within a global community, covering cloud native, data science/analytics, machine learning and IOT based projects.Requirements-Proven experience as Technical Design Authority for cloud migration programmes.-Certified Azure solution architect, DevOps certification desirable.-TOGAF, ITIL aligned.-Successful pre-sales engagement history, ideally in complex public cloud transformation programmes.You will get the chance to design complex cloud transformation programmes for high profile clients across a range of industry sectors.To apply for this position simply follow the link or call Oliver for an exploratory chat.Lawrence Harvey are one of the leading technology recruitment specialists in the UK. As highly competent Consultants we are consistently building on the excellent reputation that we have already established in IT recruitment. We work in partnership with our clients and candidates building a relationship through understanding, so we can ensure we are always delivering to their needs.Principal Cloud Architect - Azure Expert Partner - AWS/GCP - £95,000-£125,000 + Benefits - LondonLawrence Harvey is acting as an employment agency in regards to this position."	"London, UK"	"IT"	"Executive"	NA	"£95k - £125k per annum"	"Lawrence Harvey"	"Oliver Goodenough "	"JS-HQ00085001"	"03/12/2018 17:34:37"	"http://www.jobserve.com/GlSNM"	NA	NA
"Data Scientist-12 Month Contract"	"£550 - £700 per Day"	"City of London"	"Contract"	"Data Scientist-12 Month Contract"	"City of London - £550 - £700 per Day"	"Contract"	"Posted: Wednesday, 5 December 2018"	""	"Data Scientist/Contract/London/£550-£700We are working with a large, global client based in Central London are looking to extend their Global Data Science Team by building a new team in their London HQ in Canary Wharf. This new team will sit within the Technology & Data business unit, who are responsible for the entire life cycle of the data-driven products and the division Global Data Science is an essential part of it.Our Client develops its offerings with an agile mindset, which requires you to actively contribute to all phases of the solution development. It will be your responsibility to translate the product vision into data/analytic/algorithmic requirements, to conduct PoCs and to build prototypes, and at a later stage to work on high-performance implementations.The Role:Design and develop analytical approaches based on product concepts, going all the way from feasibility checks to proof-of-concepts to prototypes to implementation in end-to-end solutionsClosely collaborate with machine learning engineers/software engineers on creating data-driven end-to-end solutions for marketersActively share Data Science knowledge within the team and be a true TEAM PLAYER.Essential Skills:Expert knowledge of Python programming, including pySparkStrong statistical modelling skills/knowledge on predictive analytics would be a plusExpert knowledge of optimization and/or machine learning algorithms and/or deep learning algorithmsSolid skills with regard to working in Big Data environments (eg, Cloudera Hadoop, Hortonworks Data Platform, AWS EMR, Map/Reduce, Hive)Desirable Skills:Advanced knowledge of the constantly evolving Data Science ecosystem and its frameworks (eg, Hadoop, Spark MLlib, H2O, Tensorflow, Torch, Theano)Basic skills with regard to performance optimisation and scalability (eg, parallelization, code optimization, containerization, function as a service)Experience in working with relational and non-relational databases, including SQLRequired Qualifications:Master degree that reflects strong modelling, statistics and IT skills, PhD welcome but not required2+ years of professional experience in quantitative data analysis/data science or related areasPlease send your updated CV to (see below) "	"City of London, UK"	"IT"	NA	"ASAP"	"£550 - £700 per Day"	"Jefferson Frank International"	"Patrick Robinson "	"JS-05/12/2018PR"	"05/12/2018 18:11:16"	"http://www.jobserve.com/Glp5M"	NA	NA
"Data Scientist"	""	"City of London"	"Contract"	"Data Scientist"	"City of London"	"Contract"	"Posted: Tuesday, 4 December 2018"	""	"Senior Data ScientistFantastic opportunity to join our Banking client in Central London, on an initial 12 month contract!Our client requires a Data Scientist to join them in January 2019 and to be able to hit the ground running.The manager heads up Client Analytics for technology and is looking for someone who can help shape the technology and help grow the capability in the analytics space.More information regarding this role/project will be explained in detail at interview stage.The skills required for this role:Machine Learning/AI expertiseIdeally, Capital Markets experience- this isn't essentialPython, R, Tensor Flow, Spark, Anaconda, Jupyter skills will likely feature on the CVThe successful candidate will be joining an Investment Bank and therefore Investment/Banking experience is essential.Please forward your CV if you have the required skills and experience.We are an equal opportunities employer and welcome applications from all suitably qualified persons regardless of their race, sex, disability, religion/belief, sexual orientation, gender reassignment, marriage and civil partnerships, pregnancy or maternity or age"	"City of London, UK"	"IT"	NA	"January 2019"	NA	"Lorien"	"Rosalyn Raeburn "	"JS-50196637"	"04/12/2018 18:07:06"	"http://www.jobserve.com/GlcZa"	NA	"12 months"
"Senior Project Manager\Programme Manager"	""	"Northampton, Northamptonshire"	"Permanent"	"Senior Project Manager\Programme Manager"	"Northampton, Northamptonshire"	"Permanent"	"Posted: Tuesday, 4 December 2018"	""	"PROJECT MAANGER | Programme Manager | *Financial experience is not essential *Permanent role based in NorthamptonAbout Would you like to work for a group that are the good guys helping protect the consumer as well as the bank? Do you want to deliver and improve software that is handling billions of financial and non-financial transactions using supervised and unsupervised machine learning? Do you want to be part of the team that has aggressive targets of saving the business over 100 million pounds in next two to three years? Do you thrive in a fast paced, intellectually and technically challenging environment? If the answer to all these is an emphatic \"yes\" then we have a role for you.Your RoleCreate & maintain overall programme delivery plan.Establish & drive delivery disciplines, cadence & standards for the Programme team, managing across geographical and organisational boundaries.Own the issues/blockers status & resolution, and same for identifying/managing risks facing the feature team (may be reliant on support from others to mitigate).Own the Programme delivery status report out and accuracy of the facts.Vendor relationship management - running RFP's and contract management with internal Sourcing.Control financial & resource forecasts & actuals to budgetSenior stakeholder managementEssential SkillsExtensive experience of leading large scale projects/programmes across full life cycle, with expertise in using established Project/Programme Management methods, frameworks and toolkits.Must be able to demonstrate extensive stakeholder management (up to Managing Director level), communication and presentation skills with strong ability to network effectively and influence opinions and actions of others.Analysis, creativity and innovation - able to conceive original and practical solutions to complex and business critical problems.Ability to manage conflicting priorities and minimise execution risks to flawlessly execute at speed, balancing the needs of the project team and stakeholders.Desirable SkillsExperience of Agile delivery methodologies.Understand at a high level the interface between complex business needs and the complex legal and regulatory environment in which the business operates.Sound commercial judgment and overall understanding and experience of working in the Financial Services Industry, particularly the Risk, Financial Crime, Regulatory and Controls environment.Formal external professional qualification/accreditation in project, Programme or change methodologies.Risk and Control Objective All Barclays colleagues have to ensure that all activities and duties are carried out in full compliance with regulatory requirements, Enterprise Wide Risk Management Framework and internal Barclays Policies and Policy Standards."	"Northampton, Northamptonshire, UK"	"IT, Finance"	NA	NA	NA	"Resource Solutions - Barclays"	"Barclays"	"JS-GDSPM"	"04/12/2018 11:58:10"	"http://www.jobserve.com/GlZ6U"	NA	NA
"Data Architect"	"£600 - £700 per Day"	"Essex"	"Contract"	"Data Architect"	"Essex - £600 - £700 per Day"	"Contract"	"Posted: Monday, 3 December 2018"	""	"Data Architect required. A Data Architect is required by one of Montash's clients, who are a bank based in London, on an initial three month contract.The Data Architect will have the following skills and experience:Technical SkillsKnowledge of different data warehouse approaches (eg Kimball, Inmon)Knowledge of different data design approachesExperience working with different technical data storage solutions (eg RDBMS, Graph DB, Document-based stores, K/V stores, Column-based stores)Experience working with different analytics storage solutions (eg DWH, data lake)Knowledge of different analytics solutions (eg Qlikview, Power BI)Knowledge of different reporting solutionsKnowledge of Master Data Management approachesKnowledge of applications and implications of machine learning from a data perspectiveExperience with different ETL technologiesExperience with cloud and SaaS technologiesExperience working in both Waterfall and Agile environmentsExperience working with Microsoft/Azure technologies is desirableExperienceExperience in designing enterprise-scale data solutionsExperience across spectrum of data-related activities, including data structure design, analytics, reporting & KPIs, governanceExperience in both greenfield and Legacy environmentsStrong stakeholder management in a regulated environmentAbility to influence at all levelsOutstanding communication and interpersonal abilitiesSelf- starter attitude with drive to achieveCommercial awareness with an operational and strategic mindsetGood sense approach in a transformational environmentFinancial services experience strongly desirableThe Data Architect will be responsible for the following:Define data-centric designs against initiative scopeAssess vendor and build options as appropriateContribute to enterprise architecture and strategic vision from a data perspectiveAttend appropriate committees/forumsEnsure key principal risks are assessed and monitored, managed and controlled effectively aligned to the bank's risk appetiteResponsible for ensuring IT & Change governance is followedEnsure the adherence to IT security policiesIf you are a good fit please apply immediately."	"Essex, UK"	"IT"	NA	"ASAP"	"£600 - £700 per Day"	"Montash"	"Roddy Coltart "	"JS-J14767"	"03/12/2018 17:59:49"	"http://www.jobserve.com/GlSet"	NA	"3 months +"
"Data Analyst"	"£300 - £400 per Day"	"Hampshire"	"Contract"	"Data Analyst"	"Hampshire - £300 - £400 per Day"	"Contract"	"Posted: Monday, 3 December 2018"	""	"The RoleThrough continued business growth with the client they have a requirement for a Data Analyst who will work alongside a team of technical and product specialists delivering healthcare focussed solutions. The role will be to undertake data analytical duties in support of Business and Artificial intelligence as well as Machine Learning projects. The client will be required to delivers complex systems within the healthcare space, using Enterprise Resource Planning (ERP) and Relational Data Managements Systems (RDMS).Key ResponsibilitiesAnalyse data generated within our systems to help identify trends and patternsRecommend process and system improvements based on patterns in the dataProvide input into data definitions, data schema designs and data focussed specificationsProvide support in relation to testing BI, AI and ML solutionsProvide input into data interface and/or integration projectsAnalysing data quality issues within our systemsProviding support for general queries on system and business dataEssential Education Qualifications and ExperienceUnderstanding of data processing, relational databases and large data setsUnderstanding of data analysis techniques and best practice.Educated to degree level or equivalentStatistics/mathematics qualificationsAt least two years data analysis experienceEssential Competences, Skills and BehavioursAdvanced SQL, T-SQL and SSRS SkillsWorking knowledge of reporting tools such as Qlikview or Power BIStrong verbal and written communication skills with the ability to liaise with a variety of stakeholdersProblem solving skillsFlexibleSelf-learnerThe ability to work within a pressured environmentExcellent Attention to detailThe ability to work in a team and individuallyGood organisational and planning skills with the capability of working towards tight deadlinesA passion for dataDesirable;Knowledge of Microsoft Dynamics NAV, CRM or Business CentralExposure to and knowledge of ERP and complex database systems"	"Hampshire, UK"	"IT"	"Home Working"	"ASAP"	"£300 - £400 per Day"	"Hunter Charles"	"Martyn Raby "	"JS-BBBH16758"	"03/12/2018 16:40:03"	"http://www.jobserve.com/GlRf3"	NA	"6 months"
"Data Architect"	"£600 - £700 per Day"	"London"	"Contract"	"Data Architect"	"London - £600 - £700 per Day"	"Contract"	"Posted: Monday, 3 December 2018"	""	"Data Architect required. A Data Architect is required by one of Montash's clients, who are a bank based in London, on an initial three month contract.The Data Architect will have the following skills and experience:Technical SkillsKnowledge of different data warehouse approaches (eg Kimball, Inmon)Knowledge of different data design approachesExperience working with different technical data storage solutions (eg RDBMS, Graph DB, Document-based stores, K/V stores, Column-based stores)Experience working with different analytics storage solutions (eg DWH, data lake)Knowledge of different analytics solutions (eg Qlikview, Power BI)Knowledge of different reporting solutionsKnowledge of Master Data Management approachesKnowledge of applications and implications of machine learning from a data perspectiveExperience with different ETL technologiesExperience with cloud and SaaS technologiesExperience working in both Waterfall and Agile environmentsExperience working with Microsoft/Azure technologies is desirableExperienceExperience in designing enterprise-scale data solutionsExperience across spectrum of data-related activities, including data structure design, analytics, reporting & KPIs, governanceExperience in both greenfield and Legacy environmentsStrong stakeholder management in a regulated environmentAbility to influence at all levelsOutstanding communication and interpersonal abilitiesSelf- starter attitude with drive to achieveCommercial awareness with an operational and strategic mindsetGood sense approach in a transformational environmentFinancial services experience strongly desirableThe Data Architect will be responsible for the following:Define data-centric designs against initiative scopeAssess vendor and build options as appropriateContribute to enterprise architecture and strategic vision from a data perspectiveAttend appropriate committees/forumsEnsure key principal risks are assessed and monitored, managed and controlled effectively aligned to the bank's risk appetiteResponsible for ensuring IT & Change governance is followedEnsure the adherence to IT security policiesIf you are a good fit please apply immediately."	"London, UK"	"IT"	NA	"ASAP"	"£600 - £700 per Day"	"Montash"	"Roddy Coltart "	"JS-J14767"	"03/12/2018 17:56:43"	"http://www.jobserve.com/GlSck"	NA	"3 months +"
"Senior Python Engineer"	"£450 - £550 per Day"	"London"	"Contract"	"Senior Python Engineer"	"London - £450 - £550 per Day"	"Contract"	"Posted: Tuesday, 4 December 2018"	""	"A leading UK Cyber Security Consultancy is looking for a Senior Python Engineer to support their client's (a financial organisation) Anaconda environment. Position can be based in Manchester or Central London. Circa £550 a day. 3 to 6 month contract.The role will involve working with the vendor as a single point of contact, supporting the client. This is a great opportunity for an experienced Senior Python Engineer to join a highly successful financial organisation, focused on AI/Machine Learning and the manipulation of large data. You will have exposure to a number of programmes and projects and be the main interface between the organisation and the vendor.Essential Skills needed: Experience of Hadoop deployments within large organisations.A Python Coding expert.Working within a DevOps team, possibly leading it. Desirable skills needed:Anaconda For further information contact Shayda James at Inspire People or apply below.Inspire People is an employment business providing services to employers and candidates. Anaconda, Hadoop, Python, Python Coding, DevOps, Programme Consultant, Data Science, Lampstack, Wamp Stack, Apache Web Server"	"London, UK"	"IT"	NA	"ASAP"	"£450 - £550 per Day"	"Inspire People"	"Shayda James "	"JS-2438"	"04/12/2018 13:22:28"	"http://www.jobserve.com/Glawb"	NA	"3 - 6 months"
"Data Scientist/Python"	"£55k-£75k +"	"Central London"	"Permanent"	"Data Scientist/Python"	"Central London - £55k-£75k +"	"Permanent"	"Posted: Tuesday, 4 December 2018"	""	"Data Scientist/Python One of our clients, who are based in Central London are looking for a Data Scientist to join their team. You will be highly educated with an undergraduate degree or MSc from stem background with 3-5 years of working experience.  Skill set:- - Python development/prototyping including: pandas, numpy, sklearn, autoencoders, Django, big data (Spark, elasticsearch)- Machine learning, NLP Main Duties:- - Work with head of AI, CTO, data science team and clients to develop cutting edge machine learning models (both unsupervised and supervised models)- Work with leading Universities to develop academic research programmes aimed at developing new methodologies and algorithms in the topics of anomaly detection, natural language processing and risk identification using neural networks- Collaborate with clients to help them improve efficiencies in their compliance processes, reduce false positives and false negatives in their risk identification processes by analysing their data and highlighting risks from automated analysis- Build prototypes aimed at ingesting clients' data and running machine learning models Other skills:- - You will be a self-starter- Ability to learn quickly different topics- Ability to produce prototypes aimed at proving/disproving business hypotheses- Ability to present findings back to client/senior audience Please e-mail your CV to Hayley ASAP In the first instance."	"Central London, UK"	"IT"	"Graduate"	"ASAP"	"£55k-£75k +"	"Incisive Ltd"	"Hayley Silverstein "	"JS"	"04/12/2018 07:03:18"	"http://www.jobserve.com/Ge8uV"	NA	NA
"Microsoft Data Platform Consultant"	"£50k - 85k per year + Bens + Bonus + Pension"	"London, Greater London, England"	"Permanent"	"Microsoft Data Platform Consultant"	"London, Greater London, England - £50k - 85k per year + Bens + Bonus + Pension"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"This is an opportunity to work with Microsoft's leading partner for Microsoft Data Platform solutions built on MS Azure. Working with a dynamic team of bright, talented and highly accomplished people to broaden your expertise within Microsoft Business Intelligence & Analytics, using the very latest BI, IOT, Data Science & Big Data technologies from Microsoft and other key vendors.Responsibilities include:Designing, developing and delivering enterprise grade BI Platform as a Service solutions based on the Microsoft Data PlatformWorking on high profile projects with well-known clients across financial services, retail, industry and the public sectorHelping clients realise the potential of Data Science, Machine Learning, and scaled processing within Microsoft AzureTaking ownership for the delivery of key solution componentsConstantly developing technical skills using the latest cloud technology - achieving & maintaining Microsoft certificationWorking on client-site to understand requirements and replay solutions to customer sponsorsDesired Skills and ExperienceThis is a role for ambitious technologists who wish to work with the latest cloud technology from Microsoft. Whilst we don't expect everyone to have experience with all the technologies below, candidates will need to show their ability to rapidly learn new technologies.Azure Data FactoryAzure Data Lake Store and Azure Data Lake Analytics with uSQLAzure SQL Data Warehouse with PolyBaseCosmos DBIoT Hub, Event Hub, Azure Stream AnalyticsAzure SQL Database as part of a PaaS solutionAzure Analysis Services with DAXCognitive ServicesPower BI (Power BI Desktop, Power BI Service)Power AppsFlowAdditional Desirable SkillsTraditional Microsoft BI stack: SSRS/SSAS (Tabular with DAX & OLAP with MDX)/SSISDevelopment with C#, Python or RUnderstanding of enterprise BI and Data Warehousing concepts and methodsUnderstanding of software engineering tools and conceptsExperience of using Visual Studio Team Services/GitPassion for technology and a thirst for knowledgeStrong communication skillsA science related education to degree levelAdditional InformationWe are hiring across a range of experience/capability from Consultant to Principal ConsultantSalary Information: Competitive salary, plus significant benefits and bonus potential, dependent on experience and technical knowledge.Travel Profile: Candidates should be willing to undertake client related travel when required (typically not more than 3x nights per week)"	"London, Greater London, England, UK"	"IT"	"Public Sector"	NA	"£50k - 85k per year + Bens + Bonus + Pension"	"Shareforce Ltd"	"Phil Gibson "	"JSPG179"	"07/12/2018 10:13:07"	"http://www.jobserve.com/Gl3M7"	NA	NA
"Senior .NET Developer | Reading | Amazing culture"	"£40k - £55k per annum"	"Reading, Berkshire"	"Permanent"	"Senior .NET Developer | Reading | Amazing culture"	"Reading, Berkshire - £40k - £55k per annum"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	"Senior Software Developer | £55,000 | .NET core | Azure | Microservices | MVCWould you like to work with .NET core and Azure?I am currently working with a International company with offices based in six different countries and they're looking for a Senior .NET Developer to join their development team based in their Central Reading office. They're experts in their own industry sector and for many years have trained some of the world's biggest companies' managers to be more effective in their roles. You'll be working on their SaaS product and in next couple of years will see them incorporate artificial intelligence and machine learning, data lakes and factories, cloud apps and more into their tech stack. Technologies you'll be using: .Net core, Entity Framework, DI, TeamCity, Jenkins, Octopus, Azure, IIS, VisualStudio Online/Azure Devops and git (training will be provided if you don't have experience in any particular technology) What's on offer - Salary upto £55,000, pension contribution, flexible working hours, working from home, fully paid training on the technical tools and platforms (including for Microsoft certifications). I am very confident opportunities like this does not come very often in the market and this is definitely not to be missed. Please call or email Deepak Sharma if you'd like to know more about the role."	"Reading, Berkshire, UK"	"IT"	NA	"ASAP"	"£40k - £55k per annum"	"IO Associates"	"Deepak Sharma "	"JS-JO0000017507"	"05/12/2018 11:57:00"	"http://www.jobserve.com/Glmuu"	NA	NA
